Date,Protocol,Diagnosis,Pen,cost,eid,tag,Breed,Class,Weight (Lb)
10/03/2024,NUFLOR,-,4,$12.62,-,4209,Cross-Bred,Heifer,571
10/03/2024,NUFLOR,-,4,$12.62,-,4187,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4144,Cross-Bred,Heifer,571
10/03/2024,DRAXXIN,-,4,$10.17,-,4144,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4129,Cross-Bred,Heifer,571
10/03/2024,DRAXXIN,-,4,$10.17,-,4129,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4100,Cross-Bred,Heifer,571
10/03/2024,NUFLOR,-,4,$12.62,-,4100,Cross-Bred,Heifer,571
10/03/2024,DRAXXIN,-,4,$10.17,-,4100,Cross-Bred,Heifer,571
10/03/2024,IV,-,3,$1.20,-,1158,Angus,Heifer,536
10/03/2024,DRAXXIN,-,3,$9.55,-,1158,Angus,Heifer,536
10/03/2024,IV,-,3,$1.20,-,1168,Angus,Heifer,536
10/03/2024,NUFLOR,-,3,$11.85,-,1168,Angus,Heifer,536
10/03/2024,DRAXXIN,-,L2,$10.69,-,5201,Cross-Bred,Heifer,600
10/02/2024,IV,-,2,$1.20,-,33134,Angus,Steer,572
10/02/2024,NUFLOR,-,2,$12.66,-,33134,Angus,Steer,572
10/02/2024,IV,-,S19,$1.20,-,11190,Angus,Steer,580
10/02/2024,NUFLOR,-,S19,$12.83,-,11190,Angus,Steer,580
10/02/2024,IV,-,5,$1.20,-,11186,Angus,Steer,580
10/02/2024,DRAXXIN,-,5,$10.34,-,11186,Angus,Steer,580
10/02/2024,IV,-,5,$1.20,-,11122,Angus,Steer,580
10/02/2024,DRAXXIN,-,5,$10.34,-,11122,Angus,Steer,580
10/02/2024,NUFLOR,-,3,$11.81,-,1223,Angus,Heifer,534
10/02/2024,IV,-,3,$1.20,-,1182,Angus,Heifer,534
10/02/2024,NUFLOR,-,3,$11.81,-,1182,Angus,Heifer,534
10/02/2024,IV,-,L3,$1.20,-,3110,Angus,Heifer,521
10/02/2024,DRAXXIN,-,L3,$9.29,-,3110,Angus,Heifer,521
10/02/2024,LA 200,-,L3,$2.34,-,5156,Angus,Heifer,521
10/02/2024,IV,-,L3,$1.20,-,5148,Angus,Heifer,521
10/02/2024,DRAXXIN,-,L3,$9.28,-,5148,Angus,Heifer,521
10/02/2024,IV,-,L3,$1.20,-,5128,Angus,Heifer,521
10/02/2024,DRAXXIN,-,L3,$9.28,-,5128,Angus,Heifer,521
10/02/2024,IV,-,3,$1.20,-,1179,Angus,Heifer,534
10/02/2024,DRAXXIN,-,3,$9.52,-,1179,Angus,Heifer,534
10/02/2024,IV,-,L2,$1.20,-,5190,Cross-Bred,Heifer,600
10/02/2024,DRAXXIN,-,L2,$10.69,-,5190,Cross-Bred,Heifer,600
10/02/2024,IV,-,3,$1.20,-,1202,Angus,Heifer,534
10/02/2024,DRAXXIN,-,3,$9.52,-,1202,Angus,Heifer,534
10/02/2024,IV,-,2,$1.20,-,22137,Angus,Steer,571
10/02/2024,DRAXXIN,-,2,$10.18,-,22137,Angus,Steer,571
10/02/2024,IV,-,3,$1.20,-,1138,Angus,Heifer,534
10/02/2024,DRAXXIN,-,3,$9.52,-,1138,Angus,Heifer,534
10/02/2024,NUFLOR,-,S19,$12.59,-,4171,Cross-Bred,Heifer,569
10/02/2024,NUFLOR,-,3,$11.81,-,1171,Angus,Heifer,534
10/02/2024,BAYTRIL,-,S19,$7.62,-,999134,Angus,Heifer,619
10/02/2024,NUFLOR,-,3,$11.81,-,1191,Angus,Heifer,534
10/02/2024,NUFLOR,-,S19,$12.59,-,4175,Cross-Bred,Heifer,569
10/02/2024,NUFLOR,-,S19,$12.59,-,4192,Cross-Bred,Heifer,569
10/02/2024,NUFLOR,-,3,$11.81,-,1212,Angus,Heifer,534
10/02/2024,BAYTRIL,-,S19,$7.01,-,33143,Angus,Steer,569
10/02/2024,NUFLOR,-,4,$11.71,-,4232,Angus,Heifer,530
10/02/2024,NUFLOR,-,S19,$12.59,-,4220,Cross-Bred,Heifer,569
10/02/2024,EXCENEL,-,3,$9.48,-,1111,Angus,Heifer,575
10/02/2024,BAYTRIL,-,1,$7.84,-,999140,Angus,Heifer,636
10/02/2024,DEXAMETHASONE,-,5,$2.00,-,11141,Angus,Steer,580
10/02/2024,NUFLOR,-,3,$11.81,-,1185,Angus,Heifer,534
10/02/2024,EXCENEL,-,3,$8.81,-,1187,Angus,Heifer,534
10/02/2024,EXCENEL,-,2,$8.96,-,33113,Angus,Steer,543
10/01/2024,IV,-,3,$1.20,-,1166,Angus,Heifer,532
10/01/2024,BAYTRIL,-,3,$6.56,-,1166,Angus,Heifer,532
10/01/2024,NUFLOR,-,2,$11.96,-,33103,Angus,Steer,541
10/01/2024,IV,-,2,$1.20,-,33121,Angus,Steer,571
10/01/2024,DRAXXIN,-,2,$10.17,-,33121,Angus,Steer,571
10/01/2024,DRAXXIN,-,3,$9.48,-,1211,Angus,Heifer,532
10/01/2024,DRAXXIN,-,3,$9.48,-,1209,Angus,Heifer,532
10/01/2024,IV,-,L3,$1.20,-,5111,Angus,Heifer,518
10/01/2024,DRAXXIN,-,L3,$9.24,-,5111,Angus,Heifer,518
10/01/2024,IV,-,3,$1.20,-,1126,Angus,Heifer,573
10/01/2024,DRAXXIN,-,3,$10.21,-,1126,Angus,Heifer,573
10/01/2024,IV,-,3,$1.20,-,1208,Angus,Heifer,532
10/01/2024,DRAXXIN,-,3,$9.48,-,1208,Angus,Heifer,532
10/01/2024,NUFLOR,-,3,$11.77,-,1151,Angus,Heifer,532
10/01/2024,IV,-,3,$1.20,-,1150,Angus,Heifer,532
10/01/2024,DRAXXIN,-,3,$9.48,-,1150,Angus,Heifer,532
10/01/2024,IV,-,L3,$1.20,-,5172,Angus,Heifer,518
10/01/2024,DRAXXIN,-,L3,$9.24,-,5172,Angus,Heifer,518
10/01/2024,NUFLOR,-,2,$11.96,-,33118,Angus,Steer,541
10/01/2024,NUFLOR,-,2,$12.62,-,33133,Angus,Steer,571
10/01/2024,BAYTRIL,-,3,$6.56,-,1175,Angus,Heifer,532
10/01/2024,NUFLOR,-,4,$11.70,-,4235,Angus,Heifer,529
10/01/2024,BAYTRIL,-,S19,$7.11,-,4114,Cross-Bred,Heifer,577
10/01/2024,NUFLOR,-,4,$11.70,-,4237,Angus,Heifer,529
10/01/2024,NUFLOR,-,3,$11.77,-,1169,Angus,Heifer,532
10/01/2024,NUFLOR,-,4,$11.70,-,4234,Angus,Heifer,529
